x,y
82,81.71159875
39,40.00973881
92,94.20486099
5,6.514817406
9,7.44669475
72,72.38147068
92,84.94845207
46,48.73705331
54,60.19261739
99,100.9443564
77,75.81215316
43,43.23256986
25,21.79771815
77,83.48358998
8,6.383800321
41,41.36527622
90,90.59354861
24,25.22758915
6,4.169499434
41,35.50699427
45,42.68793834
52,58.88268194
99,96.87504362
85,87.04798978
59,55.69365356
17,16.80575116
32,26.97908621
0,-2.577830147
59,60.4344783
55,54.38715426
74,74.44069474
61,63.40233967
26,28.68081345
28,24.23403763
95,91.22884809
51,49.66258163
75,71.45850828
1,1.311618248
13,8.520451725
42,36.94813389
75,76.10580376
24,28.00429968
39,32.5523979
100,105.6508185
14,14.55477069
28,28.28994463
5,13.5621764
11,4.472173893
37,36.54732493
88,81.97581953
14,9.648831671
43,40.6023363
4,1.21901473
8,6.931984214
43,39.78186126
94,94.57907407
12,9.054339507
40,39.01919018
69,70.80984624
44,45.237885
79,78.81041061
27,28.34519499
49,49.1093018
12,12.67521284
77,77.12491114
36,37.07072639
99,102.3885632
95,95.8438018
65,64.26896291
82,82.27761893
95,97.51745124
45,51.02858616
82,78.25845656
78,72.67732167
47,47.92177651
73,77.50784831
25,24.60928025
38,35.41757048
72,68.75731933
2,-1.065195847
62,64.82583558
12,14.51964223
24,21.95913501
3,5.871678394
17,19.91154252
76,76.56108274
23,24.16321032
30,28.03406197
44,42.30779397
73,70.4416606
11,11.45957334
95,95.52070992
45,43.84129285
19,15.78123
18,19.47531785
47,47.23710975
27,28.2834182
57,59.61472264
53,54.03012591
20,25.26486326
16,17.66544054
69,68.15038053
93,92.74609281
21,21.78127055
68,65.79035088
94,91.96464908
64,65.33798351
24,23.06481526
6,6.381721917
17,12.0745853
100,99.94197195
38,40.05677109
54,54.89600038
48,52.37194317
10,12.70417294
12,14.44630348
37,37.54898422
15,15.78030175
79,80.5240246
73,75.34416244
51,51.38008496
43,42.58485242
94,95.45203346
38,36.59998269
39,40.12998621
80,83.35155743
69,66.26184336
35,30.07896746
22,15.33511396
0,-2.091509831
68,68.0489385
10,8.354509053
61,63.83645215
5,2.069599335
90,90.4085614
62,65.65177928
91,86.18394334
60,54.94778073
5,6.651517639
7,4.206356917
62,59.94707419
16,19.66892303
76,77.30056691
81,75.65679054
3,-1.306158395
13,12.37696198
43,46.36076773
36,31.34027633
13,10.33356928
29,27.98026465
35,35.24878502
89,89.81460456
69,62.36518393
47,45.67997522
55,56.52141702
93,98.55615136
100,101.7428149
96,92.22094917
72,68.76655556
2,-0.112948761
1,0.667763101
54,52.87833863
77,79.44742939
98,102.70778
62,60.62258148
45,46.6632295
69,64.38605339
46,46.47508914
74,77.15261279
67,67.35764812
33,33.43339668
55,53.92461361
96,94.737672
16,20.14091735
35,36.02187944
72,72.88030305
47,46.80353823
61,60.04732739
1,-0.541865422
30,31.82652713
73,64.49262524
74,73.69631074
64,64.66300535
44,45.72753553
73,78.25630472
61,59.00428081
77,80.76168448
2,5.65014789
2,2.993315603
92,90.36700231
82,84.40941368
85,83.16581208
33,34.8431568
43,47.33103627
42,40.07105783
34,32.94456657
60,61.74037901
72,74.29326433
95,86.63915528
52,49.1605782
95,95.2363037
14,17.71456629
35,37.76865736
31,25.31888026
80,82.66775108
3,5.52111733
82,82.88791935
73,72.45516366
64,67.8980828
42,40.34504896
52,53.83452494
45,43.50983373
50,48.39218323
1,0.782558466
89,86.44755889
31,26.89906292
67,66.07618218
26,30.52662322
77,72.98867504
11,10.73810029
53,53.76321298
97,97.99998968
96,97.95525886
43,35.0803186
63,61.80498207
95,96.27771338
48,48.46173751
68,71.08855073
17,15.83537143
45,41.04839913
44,41.78521495
96,94.00809664
24,24.28373279
73,74.06209545
27,25.06979733
13,14.19240421
48,49.85239143
6,7.138088773
8,10.34261956
41,43.22317317
43,40.51467659
43,45.72363216
12,13.75378016
95,102.0057307
28,26.50551934
59,58.77531179
3,7.397441155
96,95.80523655
37,38.97716388
34,30.74846961
11,13.78382807
0,0.02821936
96,99.0522497
0,0.009290869
80,81.16619853
93,91.57261592
11,13.06018156
14,16.75343991
17,15.07792454
19,21.01440107
94,96.24013556
77,79.87817083
51,52.57093064
37,37.85073031
91,88.27744348
9,8.568633278
45,44.60002018
18,16.99549399
51,50.48739555
51,51.320218
10,12.22839636
12,7.18892701
2,6.936152262
53,54.64062463
62,62.54207114
73,69.00131797
5,4.99595232
78,80.49793925
74,70.91847891
55,54.10292593
0,4.805554396
29,30.52627078
50,44.38583307
97,97.59369922
87,85.31324968
8,0.354875077
45,44.19572385
3,1.172423347
50,51.80651589
54,52.51799553
38,31.97993712
44,44.68934235
54,56.55430251
77,74.06421535
88,85.64758465
45,45.71072302
0,-4.908109689
39,35.06580789
6,10.0424042
77,72.54477456
58,57.85384075
63,58.21701583
93,96.88732174
49,49.65746964
25,30.08423236
83,83.06375403
16,13.43456337
99,100.0613453
27,27.98627212
16,18.50568439
67,66.87166292
42,37.96932002
16,12.4263154
66,66.80764214
19,15.41714067
70,67.22873723
10,5.858584201
25,28.98470856
17,19.53115883
10,9.04023757
53,55.62732657
82,84.30578391
12,13.30115099
38,39.5127653
54,52.09128526
16,12.15038778
0,-5.314682995
2,-0.364426813
60,60.66412283
49,52.48122138
53,55.48740999
21,21.71191535
98,103.9442446
42,39.05917927
54,54.1642816
25,27.00341645
74,69.14650505
46,49.2435762
67,69.57752921
90,94.86397916
21,17.54176347
50,43.68712411
48,48.63954557
40,39.26610977
45,46.51491498
40,41.13428598
37,38.39598261
19,20.26378309
94,94.16267325
83,84.87782261
44,42.13200722
39,39.47004934
39,44.67035203
72,72.04002849
51,47.16648442
92,90.58324955
83,83.02132836
74,74.06340974
67,67.1032378
97,92.94101471
86,85.90140887
26,24.63764049
23,20.54893973
80,81.94744571
34,29.5519147
60,60.37225637
3,2.935661019
88,88.60551103
7,4.332508535
18,20.15837688
30,31.18850957
92,93.53791003
74,75.5250744
9,5.086270339
100,105.5118367
50,48.60275571
60,63.87729034
69,69.47292479
27,29.72021742
42,37.57626263
46,38.81986424
90,88.19542062
85,88.43104874
19,23.036732
45,48.31835634
83,83.68722635
72,69.32919362
68,67.36956228
12,8.462965017
91,89.46942628
27,21.73712176
26,20.79918451
80,77.16161522
7,6.077270387
100,101.6432436
87,82.63711144
99,103.2127846
84,79.03303839
84,82.59082288
88,90.10528812
91,91.85724067
47,49.03081667
60,62.08767654
78,77.86251503
27,28.58145291
13,16.42853533
29,25.20101167
61,59.2381144
47,45.36462989
97,101.0036746
39,40.63807314
49,49.7789851
16,16.18274334
25,23.57315631
4,1.946020711
20,17.85734411
69,70.75675493
57,56.47699452
89,92.79358599
32,34.34318525
67,71.99408086
88,91.74052027
82,80.77049922
13,16.19010402
14,15.94011056
7,6.734668366
56,58.87822637
90,88.70793473
68,69.23086011
81,83.80708586
77,76.21367048
38,44.67614195
77,82.45689734
42,43.00492177
49,47.63435756
77,80.08726264
55,52.33164392
78,77.46408194
95,93.17027493
78,77.70856139
9,8.772656348
44,46.17955903
71,66.518257
37,39.34144589
57,60.80839271
36,30.95463205
24,24.74698461
28,27.85712399
32,33.42341251
35,33.42531806
88,86.58501928
47,52.9960149
46,45.30613729
61,65.88535193
35,33.72688254
92,97.67099856
85,87.06315182
21,24.75281175
48,49.32973817
8,9.70667147
44,42.8494546
20,22.40216808
36,34.64306102
83,84.60124404
75,74.25729408
1,-2.946881441
66,65.38857567
43,44.48673717
47,42.48685935
27,31.00391843
1,-6.319043524
34,42.06927286
91,88.32787311
73,72.51110811
52,57.90032703
48,48.00502508
61,63.63804347
70,64.26418848
59,57.99595008
8,6.532207917
2,4.86173317
15,17.17225871
82,83.55729152
54,47.54637659
65,67.46048595
92,92.68659074
11,9.037793915
4,10.68219598
27,27.13596113
34,36.43645425
9,7.702647828
83,90.01020128
57,54.55985702
18,16.41650713
20,23.27464988
8,7.064966949
20,24.69858325
46,44.08101134
44,48.46215181
0,-2.599170132
46,44.55342139
98,100.9546759
19,21.99279181
48,42.61532389
82,83.97869685
10,9.679697514
3,0.977538319
34,28.00404299
19,15.98675729
3,-0.184796767
4,4.189859325
12,13.15248337
55,50.81859288
70,67.61937629
53,52.04746209
60,60.36346212
99,98.70697118
18,19.35129843
25,23.5201662
57,58.39679564
95,91.1776283
2,2.492632107
11,14.55406825
25,23.27851448
98,96.58040165
95,96.91630262
5,1.320244247
34,31.79522613
16,20.17912599
65,60.46572147
55,51.57615523
73,70.54341593
74,78.99730003
40,37.04998912
84,82.74228379
23,24.0185817
34,29.39252169
13,11.79546159
25,22.07448896
42,45.26887019
57,61.00394107
83,83.84559403
52,45.10778931
25,29.05222329
13,9.447527135
19,18.57967881
85,81.68942884
43,42.01892594
28,29.88562785
17,18.8099276
67,64.81087824
9,9.02002717
97,101.7145007
1,3.026045349
62,67.69549328
63,65.11842057
37,43.73234616
28,24.25196251
14,12.86711139
76,75.18285413
25,24.41956337
99,94.8451146
56,51.98734142
85,83.93923306
48,44.10324498
34,33.1997547
46,42.03536026
47,46.1950412
41,42.97724075
48,41.59122705
24,28.53533162
75,80.07325535
51,53.44304703
32,31.5628494
57,55.21838787
30,29.54617507
33,35.69208722
39,42.94324532
99,96.12622244
8,10.55513876
71,68.78299052
53,56.52546244
24,23.6366487
80,81.94048391
81,84.97638905
76,78.29850948
15,18.40466946
37,36.65172486
74,72.5309787
22,22.1107744
30,25.55804619
31,30.48030521
11,13.4550315
66,70.27789587
11,9.129874588
81,82.28404673
3,-0.661769005
59,62.71790335
51,44.06907426
52,52.2217339
97,99.12867527
61,58.93300791
33,34.96020701
97,98.81191091
62,67.48470048
9,8.299046117
4,8.468198424
67,68.91836835
73,71.85492804
11,10.93397281
56,58.35556178
61,64.28614889
34,33.80573712
52,54.37259665
27,27.12698039
4,3.513521576
5,-4.30800769
43,46.77698455
92,90.0463622
50,50.54109438
8,13.57954829
60,62.40367283
73,71.55530539
51,53.1080164
34,35.49085563
80,79.45473646
71,68.91088079
65,64.18797781
18,18.9865897
0,2.920172368
70,74.16586329
89,89.89990717
47,46.02744721
38,35.61914512
98,96.21603248
68,66.85651409
63,62.54385246
55,52.54525378
6,7.005190107
49,51.43037052
77,76.33978132
23,22.64794779
70,71.88869835
72,68.37195308
17,15.2853311
58,57.66067047
40,39.53089019
58,59.97961212
56,50.74800932
75,75.14751285
94,95.50190389
44,42.52479301
24,26.43049803
61,52.89736307
93,86.36022954
41,42.90993702
94,89.81370655
9,7.25577631
2,-0.328342678
55,50.25653091
91,84.42987277
81,82.73304038
11,6.960940425
94,90.43176048
13,10.33305671
14,16.2265652
50,49.18346947
76,71.64900789
94,93.89205561
37,36.42035834
88,88.2435918
62,60.63725461
25,22.60854009
76,76.56548532
71,77.18464348
81,78.90839742
82,82.25219031
34,32.95196523
68,71.26700854
52,55.31579627
14,13.66255141
74,73.06420179
78,77.16970177
17,11.98803361
23,23.79897571
12,13.8480519
33,33.6765574
21,19.73595632
41,37.53633129
55,52.31506136
16,13.53288973
98,101.8374707
92,91.71304927
40,35.83999325
88,85.34212508
66,65.30757375
63,66.17345641
84,78.89295218
72,69.53438237
92,87.80137189
77,71.80147045
94,99.08984602
83,80.63793629
49,46.49399207
75,72.6060387
92,95.18638544
22,23.13430401
42,39.34360237
15,17.97250596
100,101.4333312
52,53.1347235
28,22.26242069
35,32.88220446
36,37.95385443
51,51.66626734
50,49.77270849
1,4.96157355
20,22.86469362
32,32.80884609
53,50.24151539
51,54.46168252
27,25.81527203
40,38.44054729
2,3.14202043
57,53.822433
39,40.27628587
19,14.18481107
66,68.78116634
83,79.7917384
72,70.42858915
8,9.956803425
99,92.94721017
98,90.92634693
13,17.35953078
98,99.83537363
52,47.77829335
100,97.50839628
25,24.51772675
88,89.784718
6,4.714492006
48,42.57086414
63,62.48648381
0,-1.265877991
53,50.71944649
54,51.92266357
9,7.780233427
56,53.17285863
62,65.61847939
56,57.49881975
58,54.28557777
97,99.93703568
38,35.65553106
9,12.93440708
78,84.4368207
50,54.51434178
73,75.06507409
78,76.82539991
60,60.76488886
17,22.73427284
21,19.13496837
36,32.73014334
89,92.22287546
18,19.63929631
30,26.04141716
16,15.87205194
69,73.19961072
64,67.65014693
31,36.04373732
10,6.006030833
38,38.69584971
35,32.82301797
72,73.94690594
69,69.39517792
2,4.223413273
44,42.00106468
18,24.87108168
46,46.8413615
14,11.66031536
52,50.55692368
40,41.32661429
77,80.85822105
0,1.325957715
94,89.18874606
7,8.698052838
19,18.86707751
83,83.57367319
51,50.85231963
88,88.36005359
66,68.00541439
73,71.41673857
56,57.53712761
64,66.24731913
16,19.47899158
32,33.993773
75,80.52602219
37,32.04499672
7,11.66354133
62,58.38353903
50,48.67662288
19,19.72267903
32,36.47081715
5,7.473484383
83,82.58668455
18,15.70150462
5,7.865673976
2,3.985898821
79,81.84509775
10,10.87285237
10,16.17156422
95,98.73923586
40,42.68596305
31,25.66362811
20,19.01898941
77,73.98938555
23,27.41058163
75,73.31960473
97,94.0992538
87,89.66885631
67,65.6220138
30,29.86474078
42,41.84927932
88,92.69229822
42,39.58308252
44,41.28215268
43,45.70791369
59,60.84151061
31,30.17180476
47,46.11057684
25,27.54754524
17,18.86321172
2,3.165141866
5,3.849651736
30,34.60542231
58,51.78330561
35,35.83580155
28,33.3044265
78,74.82214224
87,89.02683318
69,65.17482327
47,48.57777756
67,69.94583662
63,57.87130383
71,77.27190833
4,-1.390810299
23,19.65789656
46,46.60277166
29,30.29639831
96,93.14628694
24,23.08864148
62,65.25386263
50,55.78734493
84,86.30119693
79,78.81908663
21,18.42909699
32,34.46080072
28,31.95485261
100,96.91154655
68,72.56185952
20,22.71150431
93,89.73240347
39,42.77116676
51,51.85467033
64,65.34785805
20,19.31363721
68,67.15549659
30,31.94868895
50,53.92682391
61,62.09907905
17,10.83066081
26,20.61112016
97,101.6312188
3,-2.170312349
70,66.77022159
5,1.249337911
82,80.77884197
86,87.78795548
76,78.02486545
30,30.01873168
60,62.35529079
28,25.08237219
25,26.89818552
12,6.264702297
91,87.72391811
12,13.35799506
33,37.19328623
56,53.46711838
29,31.53364794
64,67.71242745
76,77.44566407
19,16.50403616
43,42.16193026
17,18.74385518
83,86.35035783
49,52.37335812
2,-0.351416156
43,37.43200132
66,69.23439319
66,62.43722869
52,51.42596399
27,31.18223291
55,50.01857268
37,45.27206377
14,13.34808403
84,84.81444938
67,69.16642198
54,58.83446042
30,26.0374499
50,46.39911751
3,0.293738213
64,62.42699334
8,6.326176869
90,92.81561035
0,-0.342045875
34,30.40362804
71,72.15802863
81,78.18206724
78,76.84994851
49,50.33446357
64,67.33364115
19,10.68856178
64,63.60434251
49,49.04416117
47,49.14924398
88,86.55339289
34,29.71133697
15,16.47384035
90,91.20336571
75,77.98216234
33,37.28419149
40,39.81798477
49,50.82063514
22,20.88533806
69,68.02906653
87,86.40069844
52,47.69907076
36,35.13130048
13,10.46653798
34,33.31686461
29,28.5671365
54,56.33930298
91,93.26532019
46,46.767862
22,18.65441337
35,31.02307522
4,5.387106281
62,63.30159097
97,95.73941072
65,70.58398977
56,57.67415155
31,34.80714206
74,69.96778479
34,32.34407579
83,78.8041524
23,20.63818642
21,24.03587318
57,59.45399143
94,98.75025022
76,77.22465841
33,36.06347238
92,91.47012945
23,26.38353175
76,74.13221066
24,23.522028
35,39.2487875
78,71.37229034
13,17.70083932
96,97.70626324
22,21.53254038
76,75.78906209
52,50.24526355
27,34.62877121
51,53.57770346
62,60.57846901
69,67.91175634
66,60.73880623
49,53.45141152
55,55.1422322
2,5.090589962
46,44.98768807
14,16.20005001
30,29.28256599
86,82.3469113
66,67.61708942
56,57.52358572
96,99.17725361
22,23.81912012
61,62.56949334
21,26.13778666
86,86.70832098
49,46.22340775
83,82.08722261
100,98.12192049
0,1.243029639
66,66.54135455
93,91.67579014
8,8.264149215
10,8.987340967
77,76.10910217
64,66.79966874
84,83.2938002
27,20.86735054
83,83.72410363
44,39.87794399
67,66.47130282
88,84.86353048
86,83.87490325
13,14.94843031
49,52.02313608
88,83.89661273
0,-1.749518913
87,92.09417026
37,41.02243973
35,31.51264587
14,15.20230884
57,57.03935495
40,42.53423626
62,64.01043393
22,22.21864892
78,78.41430222
71,66.22750507
28,27.91332724
66,66.97408441
0,-1.957867658
51,49.87517684
12,12.18411365
89,91.92406622
57,57.05826086
50,49.32557361
67,71.34907097
74,73.40310899
2,0.801810265
94,89.0648321
40,42.38079786
45,43.3844198
65,72.43425486
26,27.62182935
10,9.231781166
44,43.42115204
78,80.30883419
69,67.78636096
93,92.60110963
4,5.940897555
58,59.03217448
98,98.08208994
74,72.8700563
98,94.025218
81,78.08322964
58,56.94698005
57,55.74168051
70,69.5191177
40,37.75519435
33,33.3395973
43,45.78875697
83,84.01452122
100,100.4674248
71,73.80786937
33,37.51919179
35,32.85773127
67,69.32479764
44,47.13032706
77,77.38277842
8,9.957488707
61,55.80276478
21,27.03484293
35,37.81979893
25,23.13946551
74,71.40784512
63,66.69011751
68,70.47622305
4,5.072651968
45,39.81036946
98,99.81610072
9,6.133262428
76,74.74928577
71,73.62190296
4,0.577858521
17,16.770341
14,19.02447546
3,0.929108514
34,34.58335429
86,87.48984206
24,25.16519147
63,65.80896304
4,2.552726739
32,38.64323481
91,85.36076345
34,29.66360634
48,52.83485922
28,32.92253251
16,17.89269997
71,72.12721721
95,97.85961071
56,58.30583998
47,46.92003935
59,59.84473986
20,18.15543888
72,72.23293136
23,25.17273524
38,39.75250377
94,95.5705412
61,57.45754154
65,58.98217655
69,67.71216049
67,65.17414663
13,12.98619849
80,79.75865184
19,25.01069413
88,86.53546761
51,45.67498198
83,80.93899499
2,-1.060698648
51,45.79989258
46,39.1893187
12,16.56878702
21,21.04680619
71,73.02740869
19,22.09825636
7,3.781520506
51,51.81024398
29,22.68211957
25,28.11301345
11,15.1981927
25,19.79991319
90,91.22197217
24,25.72020642
57,55.20224586
17,11.961177
85,79.21939479
51,47.78522723
66,64.34517942
39,38.79067559
61,63.55253991
32,31.3944375
28,27.36201022
3,8.688821062
2,-0.22319216
25,29.0836809
62,63.6036324
3,6.733922118
3,0.468828037
48,47.31495472
44,51.28059876
46,49.88090277
58,58.11321317
69,66.61622377
63,60.61643698
71,65.3846123
100,100.6421548
37,33.6642453
33,32.42335004
53,51.7185193
81,77.28729765
93,94.94198127
13,13.69798354
31,31.02839108
100,100.0615658
0,0.7149546
59,56.99079559
65,65.78002769
15,13.19818881
76,78.97581858
12,15.76198987
71,72.37601968
57,56.14325929
12,11.54713759
50,50.91598258
12,12.38582566
7,-0.344043425
92,96.95612237
39,42.44398269
4,6.830012444
45,44.76168014
45,43.70803366
83,82.97397061
70,75.33767916
84,87.37359799
92,89.07347536
6,4.012619669
41,43.91061317
67,62.6021539
47,47.10565945
48,50.5170326
81,79.13581807
47,45.5174622
32,31.94363673
59,66.74647193
47,48.43884139
59,52.16018087
38,35.03499912
67,65.94341525
31,28.96367892
41,37.35332112
37,38.09850853
28,27.36518353
53,50.18313325
93,83.78555452
25,23.13495232
19,21.02286307
10,11.37863357
21,22.15305374
22,20.72732225
37,31.57533704
16,20.29432241
31,33.16527499
68,66.01200015
57,54.55472244
92,93.99831942
86,81.8292625
22,21.79654593
74,73.48352576
63,59.69183441
22,17.79197437
46,44.99483175
77,76.06706281
58,59.71525449
12,10.46956495
1,4.640427934
6,3.784666737
4,4.425333579
41,40.0187159
83,82.56725418
0,-2.507521896
39,33.33726784
78,74.08877261
33,35.67563811
84,85.3111249
94,97.31177689
100,92.43399951
59,57.83203841
27,25.91809046
41,39.14783616
46,45.03991223
97,97.88181125
39,42.35227518
69,73.9217782
25,21.43273379
22,19.0935221
72,69.51340071
31,31.99296504
43,48.44604017
37,33.97941388
27,28.64641594
50,48.2208492
10,12.19973205
13,11.0742151
31,29.67948294
56,51.27886523
80,76.30053317
65,65.7057945
22,24.06961019
35,33.23053793
35,36.18302166
54,49.98017147
16,13.28646725
60,63.85192805
16,15.4521281
41,35.9836035
42,43.97803574
22,25.41475764
91,92.34090046
15,16.68195634
3,4.73705845
44,43.2866453
57,62.69728211
23,19.88921998
36,35.57933714
49,47.69212476
80,80.69107944
86,90.82292707
89,95.46168964
18,22.56619124
18,16.00787237
31,25.73978809
59,62.16537372
37,44.99254422
19,14.0557956
44,45.89491636
13,17.54713428
98,99.65912576
64,68.31567863
62,54.12658859
56,59.58384326
72,70.50327016
61,61.32679444
10,8.321122377
67,66.40054477
19,18.31278715
94,94.31935947
57,57.44125002
49,49.85448557
14,20.19268772
45,41.96032728
99,96.81003049
27,28.20243554
16,12.70787205
23,20.66508598
31,27.27246486
14,16.42202694
90,89.14487836
44,44.15870777
66,64.41462258
57,57.92294898
41,35.34735084
60,56.99840757
32,35.89751269
7,8.515518213
78,75.54017567
25,25.88285306
56,55.52860357
91,97.05889345
16,19.56529892
50,46.75329104
85,86.34002697
99,98.15358358
22,25.83172931
22,22.33673689
30,26.75297269
92,98.08077327
31,29.88033181
39,35.23918988
35,36.71468589
48,49.30139893
13,14.1065148
45,48.42661907
8,7.439305914
15,16.38384372
5,2.934095185
69,64.40497471
17,20.09718073
23,17.75167286
16,18.02086531
29,26.90173653
97,96.65574168
18,17.34627559
25,26.54079312
29,24.48674405
43,42.15228854
22,22.01511031
38,43.89899408
39,42.983565
61,57.41704821
71,71.003332
0,2.941437204
51,52.91924231
37,35.72602425
96,93.35675562
52,47.53573191
72,70.52301411
32,36.47041554
51,48.81886541
31,29.8805965
1,-0.054335382
35,33.90593855
76,73.73424473
47,44.57060933
52,53.71683528
12,15.65599468
74,69.98343225
2,4.452600453
21,17.81390735
94,96.40556415
2,6.795081347
27,23.45543812
66,64.40458623
4,8.19544126
0,1.993665284
91,86.40811372
79,79.82955054
92,89.89618781
24,22.76788236
46,45.37106602
64,60.64383985
37,38.44800028
67,67.03526793
41,42.33063106
72,72.13694062
82,81.76827258
88,87.78782483
56,55.1632011
95,96.15821235
11,10.78157074
48,52.64906499
9,18.00385556
21,17.60002215
39,40.70500989
25,20.71451506
90,88.46824483
43,39.57535733
48,43.85610181
28,28.28866377
47,46.2587608
42,44.13679906
62,68.93253272
15,14.66272484
90,85.01498661
65,68.97961835
24,26.93972453
74,71.14046497
26,18.7575306
52,52.27415688
42,43.15979968
80,80.23530103
85,86.88284529
37,33.48525473
35,38.04758881
60,61.0789269
80,83.94076032
37,38.38823725
92,87.95750459
68,67.41751719
90,94.46894638
94,98.02600174
48,43.49742055
58,59.32591988
13,11.65462611
84,85.79469578
25,22.49519926
25,26.79947199
10,6.732167614
64,64.22569909
40,38.46355024
52,53.15770342
10,11.28954841
48,48.13178799
24,23.05390126
44,46.00065932
4,1.917565464
83,83.92172637
75,75.5658475
72,71.50725929
39,39.0993929
45,43.49275767
28,28.08017623
36,32.97820212
73,75.34362703
8,7.926248157
9,8.884855614
9,8.41849916
39,36.50881419
17,13.88151151
78,75.3053129
48,43.54941738
98,96.54751693
28,26.74300416
51,55.59560845
45,48.58468559
78,74.68978782
77,76.80280595
38,34.03282011
17,19.43974277
71,74.51014575
16,17.96271099
73,76.21886911
69,72.70396199
64,67.53216976
28,30.19081957
27,24.35530048
8,9.507137724
82,88.22580299
89,85.56680007
29,28.07871124
24,21.06615033
41,42.4404317
73,70.91389866
28,25.43927131
57,58.75252216
7,9.032926538
6,9.769127648
41,42.62135363
5,4.933137192
96,98.36701765
35,35.39650923
18,20.87443127
45,48.45694822
21,20.94005509
84,80.99374162
43,46.94321385
86,81.78822619
82,80.95144619
72,72.32398116
99,96.47481016
88,88.00448699
81,81.1936536
46,46.44170866
59,61.68399915
84,84.23240201
75,79.32885498
61,58.76437003
60,59.97049313
69,64.85194962
65,59.8483819
80,78.30395215
84,83.83054504
90,92.24095571
95,94.44551665
13,16.05642658
79,79.7216912
77,75.7974654
94,96.39744925
56,59.09637172
60,60.94733371
71,73.13397832
2,-1.543167235
36,39.98938636
38,39.70714501
9,11.67517684
61,63.6344921
76,76.96224606
81,82.84517413
49,49.48378742
50,49.07270897
36,31.71015598
34,33.402405
66,63.80501038
26,24.58218663
4,3.53050131
5,2.664728555
66,65.91361728
62,61.25103258
51,49.4710456
23,21.701021
89,91.04481101
57,61.45833241
86,88.10401997
58,53.90960283
18,21.28030249
75,75.53103186
86,86.90052698
21,16.27865972
8,6.695782161
97,95.67974638
59,63.36029827
0,1.842200669
29,28.27884922
32,32.31298697
94,96.13408707
1,2.615673753
19,23.14972919
56,57.40188616
63,59.00577226
79,79.12118922
4,-0.74621862
87,84.57911698
75,73.05319738
64,63.32939692
42,38.33229359
41,39.55824722
36,31.77076418
8,12.63761456
64,67.06491848
56,54.09846123
1,2.533690362
22,24.25164248
37,33.23698871
73,72.58395642
94,92.74977197
40,40.53888536
8,2.489941082
84,77.4578001
63,56.9940228
71,71.28578008
73,70.35770261
48,47.53104085
65,66.64340356
65,68.53486387
78,80.68136666
98,98.31491931
24,21.01293926
71,70.75953766
59,55.90840738
58,60.89812055
77,77.24010253
84,86.00380412
78,77.45382554
83,86.50424266
81,82.2788901
80,81.2258454
100,100.4385035
76,77.83671748
39,40.39952425
74,72.72194086
4,4.255320968
87,83.3711464
84,81.0712771
69,72.17276876
49,52.40241364
20,20.70178693
50,51.58126051
82,83.25383974
83,82.28337712
54,49.34287998
24,17.85683347
18,17.37713831
93,92.45100641
40,45.4420547
89,86.4841788
46,47.31830903
8,6.126552092
86,78.06867738
57,58.44086625
15,15.4793101
3,-0.677866415
14,14.82110058
52,51.13576522
30,24.12732093
96,92.00412173
98,97.49745159
54,49.79629837
41,44.99695764
69,72.52700859
62,69.47507748
81,81.13780864
51,48.82287563
65,60.34637534
3,1.689199499
13,13.0368753
78,74.03131965
89,86.55110725
25,24.78722608
94,94.69427311
71,73.10894507
32,34.27938239
0,3.934539542
34,32.26988936
71,63.41864491
68,64.18737025
72,70.35882571
88,83.32842185
49,45.26823153
29,25.00762149
75,73.68317659
31,28.51983717
74,78.48578752
56,58.38744562
26,30.87419298
88,85.80815234
98,98.12285089
16,15.34363546
76,73.55044309
99,102.063788
88,85.07583747
73,71.65469195
32,29.59952446
38,37.28246277
70,71.5092939
84,83.75559277
38,35.35169336
94,93.07510911
84,82.30960459
75,76.63644641
42,44.20343464
13,16.90061477
73,69.86899297
16,17.96506002
76,76.85296358
35,36.38803028
51,53.36284579
11,7.472472115
38,37.79896578
94,93.79153846
51,47.07137209
99,102.1934531
39,43.00356264
97,94.56793995
97,97.70532182
98,99.44114929
36,29.31249811
64,63.47189425
54,51.08839595
67,70.83044717
53,50.69287125
100,101.5589965
25,26.4134923
12,8.091791633
52,54.6991488
32,32.54042212
49,52.6364937
96,89.76632229
20,20.64410905
14,17.39146992
66,65.46577796
84,89.25401258
28,26.10166597
17,19.21133378
65,67.8647318
79,73.99223351
44,42.12502941
61,62.92070691
64,62.17677234
43,48.05516877
78,76.84263652
90,88.78708082
24,17.98860025
91,91.0983761
71,70.22241206
2,-2.190267795
30,31.96151903
63,62.26030693
66,66.93725354
56,53.01193468
2,-1.774885444
41,40.93703237
31,37.05724985
61,65.8422733
4,0.62804184
43,41.20507205
85,83.94001789
19,20.28281423
63,60.17279413
46,48.19236019
91,90.56017621
18,24.52713506
69,68.8046989
3,-1.640134943
11,9.123492474
82,76.71805418
93,93.99421371
52,52.88387307
14,14.69718825
63,62.01095242
11,15.25152042
80,77.25186518
85,81.52563686
35,41.69734317
35,32.80216827
47,49.05361074
9,10.48439929
85,85.97970352
27,21.05986855
9,9.476236242
57,51.77748911
42,40.44419747
97,97.37832082
97,99.00851897
70,70.42326974
11,11.1905464
51,53.24833088
84,83.23713794
31,30.2250251
45,46.21610587
79,77.02178382
64,63.89460882
66,58.64574642
68,69.71465056
31,33.36974352
75,78.8469857
9,6.199923035
